model,caliber,delta_src,window,event_date,e_date,event_cn,market,r_actual_pct,r_pred_pct,dev_pct,understate,d5y_sum_bp,d10y_sum_bp,rate_shock_bp,dev_param_pct,dev_credit_pct,r2_delta_src
M2 利率双因子,次,A 全样本δ,5日,2022-07-22,2022-07-22,中国地产纾困与政策预期 风险偏好,credit,1.0662,0.7024,0.3638,False,-31.0,-23.0,54.0,0.0,0.3638,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-08-05,2022-08-05,7月非农强劲 加息预期升温,rate,-0.7068,-0.7152,0.0084,False,22.0,19.0,41.0,0.0,0.0084,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-09-06,2022-09-06,人民币贬向6.9 美元指数走强,fx,0.09,-0.1536,0.2436,False,17.0,17.0,34.0,0.0,0.2436,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-09-22,2022-09-22,FOMC鹰派点阵图 收益率上行,rate,0.4062,1.4376,-1.0314,True,18.0,21.0,39.0,0.0,-1.0314,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-09-26,2022-09-26,英国迷你预算危机 全球利率上行,rate,-1.5193,-0.6009,-0.9184,True,10.0,14.0,24.0,0.0,-0.9184,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-09-28,2022-09-28,英央行紧急购债 全球收益率回落,rate+fx,-0.4062,0.4618,-0.868,True,-37.0,-35.0,72.0,0.0,-0.868,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-10-14,2022-10-14,全球债市动荡(英养老金危机) 信用承压,credit,-0.9612,-0.3092,-0.652,True,24.0,27.0,51.0,0.0,-0.652,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-10-26,2022-10-26,美元自高位大幅回落 人民币急升,fx,0.1111,0.2009,-0.0898,True,2.0,-3.0,5.0,0.0,-0.0898,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-11-10,2022-11-10,美国10月CPI回落至7.7% 美债暴涨,rate+fx,1.5075,0.1775,1.33,False,-34.0,-35.0,69.0,0.0,1.33,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-11-14,2022-11-14,中国发布防控优化二十条+地产金融16条(11-11公布 美股11-11休市),credit+fx,0.4942,-0.8664,1.3606,False,4.0,0.0,4.0,0.0,1.3606,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-11-29,2022-11-29,证监会恢复房企股权融资(第三支箭),credit,-2.0415,-3.0825,1.041,False,-8.0,-9.0,17.0,0.0,1.041,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-11-30,2022-11-30,人民币续升 风险偏好修复,fx,-0.6074,-1.3878,0.7804,False,-19.0,-24.0,43.0,0.0,0.7804,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-12-05,2022-12-05,防疫新十条 放开加速 人民币走强,fx,-0.9927,-1.07,0.0773,False,8.0,6.0,14.0,0.0,0.0773,0.7568
M2 利率双因子,次,A 全样本δ,5日,2022-12-30,2022-12-30,年末人民币偏强 美元弱,fx,-0.7688,-0.7352,-0.0336,True,-25.0,-28.0,53.0,0.0,-0.0336,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-01-06,2023-01-06,美国12月ISM服务业破荣枯线+薪资降温,rate,-0.6497,-0.9314,0.2817,False,-37.0,-28.0,65.0,0.0,0.2817,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-01-09,2023-01-09,中国重启+美元走弱 人民币续升,fx,-1.2985,-1.6935,0.395,False,-9.0,-6.0,15.0,0.0,0.395,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-01-12,2023-01-12,美国12月CPI回落+中国开放推进,credit,1.257,0.705,0.552,False,-18.0,-15.0,33.0,0.0,0.552,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-01-17,2023-01-17,人民币单日回调(升幅过大/中间价),fx,1.9128,1.2929,0.6199,False,1.0,3.0,4.0,0.0,0.6199,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-03-01,2023-03-01,中国2月PMI强劲 人民币升值,fx,0.0874,0.227,-0.1396,True,13.0,5.0,18.0,0.0,-0.1396,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-03-10,2023-03-10,硅谷银行SVB被接管 避险,rate+fx+credit,0.323,0.5808,-0.2578,True,-50.0,-37.0,87.0,0.0,-0.2578,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-03-13,2023-03-13,SVB传染 瑞信危机发酵,rate+fx,0.9089,1.1553,-0.2464,True,-52.0,-31.0,83.0,0.0,-0.2464,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-03-14,2023-03-14,美联储新工具BTFP 银行风险缓解 投资级债涨,credit,0.4536,0.8567,-0.4031,True,-12.0,-8.0,20.0,0.0,-0.4031,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-03-17,2023-03-17,瑞信危机蔓延 美债收益率续降,rate,-0.1086,-0.2804,0.1718,False,-33.0,-18.0,51.0,0.0,0.1718,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-03-23,2023-03-23,美联储加息25bp接近尾声 美元走弱,fx,-0.4226,-0.2062,-0.2164,True,13.0,9.0,22.0,0.0,-0.2164,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-06-20,2023-06-20,中国1年期LPR下调10bp 经济偏弱,credit+fx,1.7959,1.7917,0.0042,False,-3.0,-5.0,8.0,0.0,0.0042,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-06-26,2023-06-26,人民币续贬(中美利差/经济预期),fx,0.8421,0.7776,0.0645,False,14.0,7.0,21.0,0.0,0.0645,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-09-11,2023-09-11,央行维稳+美元回落 人民币急升,fx,-1.0919,-1.1194,0.0275,False,6.0,7.0,13.0,0.0,0.0275,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-10-04,2023-10-04,美债长端急升(10Y创多年新高) 全球利差走阔,rate+credit,1.0751,0.9505,0.1246,False,-21.0,-23.0,44.0,0.0,0.1246,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-10-26,2023-10-26,美债动荡延续 经济数据强劲,credit,0.7634,0.7815,-0.0181,True,-22.0,-18.0,40.0,0.0,-0.0181,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-11-01,2023-11-01,美债供应与再融资压力,credit,1.1795,0.6555,0.524,False,-29.0,-30.0,59.0,0.0,0.524,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-11-06,2023-11-06,风险偏好修复 利差收窄,credit,-0.3018,-0.403,0.1012,False,16.0,4.0,20.0,0.0,0.1012,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-11-14,2023-11-14,美国10月CPI低于预期(3.2%),rate,-0.4378,-0.8183,0.3805,False,-22.0,-21.0,43.0,0.0,0.3805,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-11-15,2023-11-15,CPI后信用大涨 利差大幅收窄,credit,-0.9,-1.4713,0.5713,False,-1.0,-3.0,4.0,0.0,0.5713,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-11-20,2023-11-20,美元走弱 人民币升,fx,-0.2589,-0.5532,0.2943,False,-7.0,-5.0,12.0,0.0,0.2943,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-12-01,2023-12-01,"鲍威尔称""为时过早谈降息"" 鹰派",credit,1.3813,1.1159,0.2654,False,-20.0,-23.0,43.0,0.0,0.2654,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-12-13,2023-12-13,FOMC点阵图转向降息 收益率大降,rate+credit,0.9803,0.4311,0.5492,False,-29.0,-27.0,56.0,0.0,0.5492,0.7568
M2 利率双因子,次,A 全样本δ,5日,2023-12-14,2023-12-14,转鸽确认 风险资产大涨 美元走弱,credit+fx,0.5828,0.1888,0.394,False,-14.0,-18.0,32.0,0.0,0.394,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-01-02,2024-01-02,年初购汇需求与美元偏强 人民币走弱,fx,-0.1422,0.3485,-0.4907,True,13.0,13.0,26.0,0.0,-0.4907,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-02-07,2024-02-07,中国股市流动性风险+美债收益率上行,credit,-0.176,-0.7622,0.5862,False,28.0,22.0,50.0,0.0,0.5862,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-04-10,2024-04-10,美国3月CPI超预期 收益率急升,rate,-1.0722,-0.992,-0.0802,True,32.0,31.0,63.0,0.0,-0.0802,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-05-06,2024-05-06,美元回落 人民币升值,fx,0.0935,-0.1608,0.2543,False,4.0,0.0,4.0,0.0,0.2543,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-05-16,2024-05-16,美国4月CPI回落 风险资产涨,credit,0.7276,0.0703,0.6573,False,12.0,7.0,19.0,0.0,0.6573,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-08-02,2024-08-02,7月非农大幅走弱+日元套息平仓,rate+fx+credit,-0.9896,-0.8843,-0.1053,True,-1.0,0.0,1.0,0.0,-0.1053,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-10-04,2024-10-04,9月非农强劲 收益率上行,rate,0.0231,0.0218,0.0013,False,29.0,24.0,53.0,0.0,0.0013,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-10-08,2024-10-08,中国政策刺激后汇率波动 人民币回调,fx,1.5513,1.5094,0.0419,False,0.0,0.0,0.0,0.0,0.0419,0.7568
M2 利率双因子,次,A 全样本δ,5日,2024-11-06,2024-11-06,特朗普胜选 美债收益率上行 美元大涨,rate+fx,1.3475,1.1072,0.2403,False,14.0,18.0,32.0,0.0,0.2403,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-04-02,2025-04-02,"美国""解放日""对等关税(中国累计约54%) 历史级risk-off",rate+credit+fx,-0.1087,0.776,-0.8847,True,-3.0,9.0,12.0,0.0,-0.8847,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-04-08,2025-04-08,美中关税加码至104% 人民币中间价破7.20 美债市场承压,rate+fx,-0.6395,-0.7057,0.0662,False,20.0,23.0,43.0,0.0,0.0662,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-04-09,2025-04-09,90天关税暂缓(不含中国) 美股+9.5%,rate,-0.5425,-0.5951,0.0526,False,10.0,9.0,19.0,0.0,0.0526,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-04-10,2025-04-10,中国反制84%至125% 亚洲IG信用risk-off,credit+rate,0.0672,-0.2758,0.343,False,-15.0,-5.0,20.0,0.0,0.343,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-04-11,2025-04-11,隔夜美股再跌后亚洲风险偏好修复,credit,0.3727,0.1105,0.2622,False,-9.0,-6.0,15.0,0.0,0.2622,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-05-07,2025-05-07,中国央行宽松(降准50bp加7天逆回购降10bp),credit,-0.4352,-0.8043,0.3691,False,22.0,19.0,41.0,0.0,0.3691,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-05-12,2025-05-12,美中日内瓦停火(美145%降至30% 中125%降至10%),credit+fx,-0.3903,-0.5309,0.1406,False,6.0,6.0,12.0,0.0,0.1406,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-06-05,2025-06-05,美国5月ADP弱加ISM服务跌破荣枯线 叠加美中谈判预期,rate+credit,0.2082,0.001,0.2072,False,9.0,4.0,13.0,0.0,0.2072,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-06-16,2025-06-16,中国地产止跌回稳推进 新城控股发行美元债,credit,0.2929,0.3327,-0.0398,True,-11.0,-7.0,18.0,0.0,-0.0398,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-07-23,2025-07-23,美中缓和交易股债跷跷板 中国长债大跌,credit,0.3331,0.1138,0.2193,False,2.0,-1.0,3.0,0.0,0.2193,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-08-01,2025-08-01,日央行加息加套息平仓重演 全球risk-off,rate+credit,0.3599,0.3394,0.0205,False,-17.0,-14.0,31.0,0.0,0.0205,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-08-11,2025-08-11,美中关税休战再延90天,credit+fx,0.1707,-0.1435,0.3142,False,1.0,6.0,7.0,0.0,0.3142,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-09-17,2025-09-17,美联储2025年首次降息25bp(至4.00-4.25%),rate,-0.266,-0.2698,0.0038,False,9.0,8.0,17.0,0.0,0.0038,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-10-30,2025-10-30,特朗普-习近平会晤达成一年战术休战,credit+fx,-0.2756,0.1542,-0.4298,True,6.0,9.0,15.0,0.0,-0.4298,0.7568
M2 利率双因子,次,A 全样本δ,5日,2025-12-10,2025-12-10,美联储年内第三次降息(至3.50-3.75%),rate,0.039,-0.0783,0.1173,False,-9.0,-3.0,12.0,0.0,0.1173,0.7568
M2 利率双因子,次,A 全样本δ,5日,2026-01-23,2026-01-23,人民币中间价创2023年来最强(6.9929) USDCNY破7,fx,-0.1003,-0.1483,0.048,False,-5.0,-2.0,7.0,0.0,0.048,0.7568
M2 利率双因子,次,A 全样本δ,5日,2026-02-28,2026-03-02,美以空袭伊朗 海湾战争爆发,rate+credit,-0.2568,-0.0575,-0.1993,True,21.0,18.0,39.0,0.0,-0.1993,0.7568
M2 利率双因子,次,A 全样本δ,5日,2026-03-02,2026-03-02,开战首个交易日 布油大涨13% 全球risk-off,rate+credit,-0.2568,-0.0575,-0.1993,True,21.0,18.0,39.0,0.0,-0.1993,0.7568
M2 利率双因子,次,A 全样本δ,5日,2026-03-18,2026-03-18,FOMC按兵不动(3.50-3.75%) 点阵图仍显示1次降息,rate,-0.8281,-0.5914,-0.2367,True,24.0,19.0,43.0,0.0,-0.2367,0.7568
M2 利率双因子,次,A 全样本δ,5日,2026-03-23,2026-03-23,海湾战争risk-off(霍尔木兹48小时通牒) 10Y创8个月高位,rate+credit,0.1847,0.261,-0.0763,True,5.0,5.0,10.0,0.0,-0.0763,0.7568
M2 利率双因子,次,A 全样本δ,5日,2026-05-19,2026-05-19,美债长端抛售峰值 10Y约4.68% 30Y约5.2%,rate+credit,0.3679,0.2485,0.1194,False,-8.0,-11.0,19.0,0.0,0.1194,0.7568
M2 利率双因子,次,A 全样本δ,5日,2026-07-15,2026-07-15,人民币中间价破6.80 升值至约6.77,fx,-0.2259,-0.1872,-0.0387,True,6.0,5.0,11.0,0.0,-0.0387,0.7568
M2 利率双因子,次,B 事件前δ,1日,2021-10-12,2021-10-12,中资房企信用危机(恒大等)美元债抛售传染,credit,-0.1176,0.2047,-0.3223,True,3.0,-2.0,5.0,-0.0775,-0.2448,0.7568
M2 利率双因子,次,B 事件前δ,1日,2021-11-04,2021-11-04,英央行意外不加息 美债收益率回落,rate,0.1395,0.0652,0.0743,False,-9.0,-7.0,16.0,0.0813,-0.007,0.7568
M2 利率双因子,次,B 事件前δ,1日,2021-11-10,2021-11-10,美国10月CPI同比6.2%创31年新高,rate,-0.4522,-0.3658,-0.0864,True,15.0,10.0,25.0,-0.082,-0.0044,0.7568
M2 利率双因子,次,B 事件前δ,1日,2021-11-26,2021-11-26,奥密克戎变异株恐慌 全球避险,rate,0.4816,0.5711,-0.0895,True,-18.0,-16.0,34.0,0.0617,-0.1512,0.7568
M2 利率双因子,次,B 事件前δ,1日,2021-12-09,2021-12-09,恒大正式违约 美元走强,credit+fx,0.7043,0.6318,0.0725,False,-1.0,-3.0,4.0,0.0077,0.0648,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-01-18,2022-01-18,美联储紧缩预期发酵 收益率飙升,credit+rate,-0.6263,-0.3312,-0.2951,True,10.0,9.0,19.0,0.006,-0.3011,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-01-27,2022-01-27,美联储1月会议转鹰(鲍威尔),rate+fx,0.892,0.8708,0.0212,False,0.0,-4.0,4.0,0.003,0.0183,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-02-07,2022-02-07,节后风险偏好回落 美债调整,credit,-0.0603,0.0428,-0.1031,True,-2.0,-1.0,3.0,0.0161,-0.1192,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-02-28,2022-02-28,俄乌开战 避险与通胀双线,rate,0.2358,0.4362,-0.2004,True,-15.0,-14.0,29.0,-0.0308,-0.1696,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-03-15,2022-03-15,美联储开启加息周期(3/16加息25bp)前风险偏好,credit+rate,-0.3915,0.0302,-0.4217,True,0.0,1.0,1.0,0.0347,-0.4564,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-03-17,2022-03-17,加息落地 利空出尽反弹,credit,0.5985,-0.1262,0.7247,False,-1.0,1.0,2.0,0.0385,0.6863,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-03-28,2022-03-28,上海疫情封控 增长担忧,credit+fx,0.34,0.153,0.187,False,-1.0,-2.0,3.0,0.0153,0.1717,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-04-25,2022-04-25,人民币快速贬值(疫情封控+中美利差倒挂),fx,0.8645,1.2589,-0.3944,True,-10.0,-9.0,19.0,-0.0234,-0.3711,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-05-12,2022-05-12,人民币续贬 中美利差倒挂加深,fx,0.8845,1.2772,-0.3927,True,-8.0,-7.0,15.0,0.0019,-0.3947,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-05-03,2022-05-03,5月FOMC前风险偏好弱 债市调整,credit,-0.4912,0.0633,-0.5545,True,0.0,-2.0,2.0,0.0094,-0.5639,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-06-13,2022-06-13,5月CPI超预期后美债暴跌 全球债市承压,rate+credit,-0.6778,-0.4987,-0.1791,True,31.0,28.0,59.0,0.1203,-0.2994,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-06-15,2022-06-15,FOMC加息75bp 声明后收益率回落,rate,0.4851,0.3004,0.1847,False,-23.0,-16.0,39.0,-0.037,0.2217,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-07-22,2022-07-22,中国地产纾困与政策预期 风险偏好,credit,0.4795,0.3117,0.1678,False,-13.0,-14.0,27.0,-0.0164,0.1842,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-08-05,2022-08-05,7月非农强劲 加息预期升温,rate,-0.5379,-0.4814,-0.0565,True,21.0,15.0,36.0,0.0746,-0.1311,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-09-06,2022-09-06,人民币贬向6.9 美元指数走强,fx,0.253,0.2484,0.0046,False,13.0,13.0,26.0,0.0743,-0.0697,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-09-22,2022-09-22,FOMC鹰派点阵图 收益率上行,rate,-0.298,-0.3524,0.0544,False,17.0,19.0,36.0,0.0935,-0.0391,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-09-26,2022-09-26,英国迷你预算危机 全球利率上行,rate,-0.7474,-0.6141,-0.1333,True,19.0,19.0,38.0,0.0903,-0.2236,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-09-28,2022-09-28,英央行紧急购债 全球收益率回落,rate+fx,0.8734,1.3587,-0.4853,True,-29.0,-25.0,54.0,-0.0683,-0.417,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-10-14,2022-10-14,全球债市动荡(英养老金危机) 信用承压,credit,-0.0614,0.1319,-0.1933,True,4.0,3.0,7.0,0.035,-0.2284,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-10-26,2022-10-26,美元自高位大幅回落 人民币急升,fx,-1.0527,-1.1457,0.093,False,-5.0,-6.0,11.0,0.0196,0.0734,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-11-10,2022-11-10,美国10月CPI回落至7.7% 美债暴涨,rate+fx,0.2453,0.3924,-0.1471,True,-32.0,-30.0,62.0,-0.0302,-0.1169,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-11-14,2022-11-14,中国发布防控优化二十条+地产金融16条(11-11公布 美股11-11休市),credit+fx,-0.671,-1.8305,1.1595,False,5.0,6.0,11.0,0.0448,1.1147,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-11-29,2022-11-29,证监会恢复房企股权融资(第三支箭),credit,-0.7159,-0.9347,0.2188,False,4.0,6.0,10.0,0.0377,0.1812,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-11-30,2022-11-30,人民币续升 风险偏好修复,fx,-0.3595,-0.6853,0.3258,False,-10.0,-7.0,17.0,0.0143,0.3115,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-12-05,2022-12-05,防疫新十条 放开加速 人民币走强,fx,-1.1382,-1.2192,0.081,False,13.0,9.0,22.0,0.0395,0.0415,0.7568
M2 利率双因子,次,B 事件前δ,1日,2022-12-30,2022-12-30,年末人民币偏强 美元弱,fx,-1.1452,-1.1418,-0.0034,True,5.0,5.0,10.0,0.0285,-0.0319,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-01-06,2023-01-06,美国12月ISM服务业破荣枯线+薪资降温,rate,-0.0356,0.0268,-0.0624,True,-21.0,-16.0,37.0,-0.0088,-0.0536,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-01-09,2023-01-09,中国重启+美元走弱 人民币续升,fx,-0.6092,-0.9051,0.2959,False,-3.0,-2.0,5.0,0.0162,0.2797,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-01-12,2023-01-12,美国12月CPI回落+中国开放推进,credit,-0.0329,-0.058,0.0251,False,-13.0,-11.0,24.0,-0.0013,0.0265,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-01-17,2023-01-17,人民币单日回调(升幅过大/中间价),fx,1.1309,0.929,0.2019,False,0.0,4.0,4.0,0.0263,0.1756,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-03-01,2023-03-01,中国2月PMI强劲 人民币升值,fx,-1.3363,-1.32,-0.0163,True,9.0,9.0,18.0,0.0312,-0.0476,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-03-10,2023-03-10,硅谷银行SVB被接管 避险,rate+fx+credit,-0.0083,0.0418,-0.0501,True,-26.0,-23.0,49.0,-0.0259,-0.0243,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-03-13,2023-03-13,SVB传染 瑞信危机发酵,rate+fx,-0.1164,-0.1467,0.0303,False,-28.0,-15.0,43.0,-0.0129,0.0431,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-03-14,2023-03-14,美联储新工具BTFP 银行风险缓解 投资级债涨,credit,-0.2339,-0.0302,-0.2037,True,10.0,9.0,19.0,0.0316,-0.2352,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-03-17,2023-03-17,瑞信危机蔓延 美债收益率续降,rate,0.5776,0.6247,-0.0471,True,-28.0,-17.0,45.0,-0.0342,-0.0129,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-03-23,2023-03-23,美联储加息25bp接近尾声 美元走弱,fx,-0.5432,-0.461,-0.0822,True,-15.0,-10.0,25.0,-0.0126,-0.0697,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-06-20,2023-06-20,中国1年期LPR下调10bp 经济偏弱,credit+fx,0.9288,0.9003,0.0285,False,-3.0,-3.0,6.0,0.0091,0.0193,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-06-26,2023-06-26,人民币续贬(中美利差/经济预期),fx,0.9422,0.9008,0.0414,False,-3.0,-2.0,5.0,0.0096,0.0318,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-09-11,2023-09-11,央行维稳+美元回落 人民币急升,fx,-0.908,-0.8431,-0.0649,True,1.0,3.0,4.0,0.0125,-0.0774,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-10-04,2023-10-04,美债长端急升(10Y创多年新高) 全球利差走阔,rate+credit,0.15,0.3065,-0.1565,True,-8.0,-8.0,16.0,0.0038,-0.1603,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-10-26,2023-10-26,美债动荡延续 经济数据强劲,credit,0.2766,0.3325,-0.0559,True,-10.0,-9.0,19.0,0.002,-0.0579,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-11-01,2023-11-01,美债供应与再融资压力,credit,0.5639,0.4642,0.0997,False,-15.0,-11.0,26.0,0.0003,0.0994,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-11-06,2023-11-06,风险偏好修复 利差收窄,credit,-0.5058,-0.8107,0.3049,False,11.0,10.0,21.0,0.0215,0.2835,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-11-14,2023-11-14,美国10月CPI低于预期(3.2%),rate,0.1677,0.2693,-0.1016,True,-24.0,-19.0,43.0,-0.0084,-0.0932,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-11-15,2023-11-15,CPI后信用大涨 利差大幅收窄,credit,-0.1396,-0.4333,0.2937,False,10.0,9.0,19.0,0.0182,0.2755,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-11-20,2023-11-20,美元走弱 人民币升,fx,-0.4647,-0.5393,0.0746,False,-1.0,-2.0,3.0,0.0078,0.0669,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-12-01,2023-12-01,"鲍威尔称""为时过早谈降息"" 鹰派",credit,0.5283,0.6256,-0.0973,True,-17.0,-15.0,32.0,-0.0044,-0.0929,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-12-13,2023-12-13,FOMC点阵图转向降息 收益率大降,rate+credit,0.7926,0.6218,0.1708,False,-23.0,-16.0,39.0,-0.0032,0.174,0.7568
M2 利率双因子,次,B 事件前δ,1日,2023-12-14,2023-12-14,转鸽确认 风险资产大涨 美元走弱,credit+fx,-0.1028,-0.4464,0.3436,False,-10.0,-12.0,22.0,-0.0028,0.3464,0.7568
M2 利率双因子,次,B 事件前δ,1日,2024-01-02,2024-01-02,年初购汇需求与美元偏强 人民币走弱,fx,0.4091,0.3261,0.083,False,9.0,7.0,16.0,0.013,0.0699,0.7568
M2 利率双因子,次,B 事件前δ,1日,2024-02-07,2024-02-07,中国股市流动性风险+美债收益率上行,credit,0.0212,0.0332,-0.012,True,3.0,0.0,3.0,0.0065,-0.0185,0.7568
